,fold,layer_size,momentum_value,activation_value,feature_number,score
2299,9,200,0.9,logistic,53,0.8355555555555556
2300,0,200,0.9,logistic,54,0.8536585365853658
2301,1,200,0.9,logistic,54,0.8022222222222222
2302,2,200,0.9,logistic,54,0.8270509977827051
2303,3,200,0.9,logistic,54,0.8511111111111112
2304,4,200,0.9,logistic,54,0.8248337028824834
2305,5,200,0.9,logistic,54,0.8
2306,6,200,0.9,logistic,54,0.8403547671840355
2307,7,200,0.9,logistic,54,0.8422222222222222
2308,8,200,0.9,logistic,54,0.8070953436807096
2309,9,200,0.9,logistic,54,0.8511111111111112
2310,0,200,0.9,logistic,55,0.8470066518847007
2311,1,200,0.9,logistic,55,0.8288888888888889
2312,2,200,0.9,logistic,55,0.8248337028824834
2313,3,200,0.9,logistic,55,0.8555555555555555
2314,4,200,0.9,logistic,55,0.8159645232815964
2315,5,200,0.9,logistic,55,0.82
2316,6,200,0.9,logistic,55,0.8270509977827051
2317,7,200,0.9,logistic,55,0.8133333333333334
2318,8,200,0.9,logistic,55,0.8181818181818182
2319,9,200,0.9,logistic,55,0.82
2320,0,200,0.9,logistic,56,0.835920177383592
2321,1,200,0.9,logistic,56,0.8444444444444444
2322,2,200,0.9,logistic,56,0.8337028824833703
2323,3,200,0.9,logistic,56,0.8111111111111111
2324,4,200,0.9,logistic,56,0.8248337028824834
2325,5,200,0.9,logistic,56,0.8222222222222222
2326,6,200,0.9,logistic,56,0.8314855875831486
2327,7,200,0.9,logistic,56,0.8333333333333334
2328,8,200,0.9,logistic,56,0.844789356984479
2329,9,200,0.9,logistic,56,0.8333333333333334
2330,0,200,0.9,logistic,57,0.8270509977827051
2331,1,200,0.9,logistic,57,0.8333333333333334
2332,2,200,0.9,logistic,57,0.8381374722838137
2333,3,200,0.9,logistic,57,0.84
2334,4,200,0.9,logistic,57,0.8403547671840355
2335,5,200,0.9,logistic,57,0.8288888888888889
2336,6,200,0.9,logistic,57,0.8470066518847007
2337,7,200,0.9,logistic,57,0.8488888888888889
2338,8,200,0.9,logistic,57,0.8203991130820399
2339,9,200,0.9,logistic,57,0.8355555555555556
2340,0,200,0.9,logistic,58,0.8248337028824834
2341,1,200,0.9,logistic,58,0.8288888888888889
2342,2,200,0.9,logistic,58,0.8381374722838137
2343,3,200,0.9,logistic,58,0.8333333333333334
2344,4,200,0.9,logistic,58,0.8337028824833703
2345,5,200,0.9,logistic,58,0.8488888888888889
2346,6,200,0.9,logistic,58,0.8403547671840355
2347,7,200,0.9,logistic,58,0.8311111111111111
2348,8,200,0.9,logistic,58,0.8203991130820399
2349,9,200,0.9,logistic,58,0.84
2350,0,200,0.9,logistic,59,0.8403547671840355
2351,1,200,0.9,logistic,59,0.8266666666666667
2352,2,200,0.9,logistic,59,0.8314855875831486
2353,3,200,0.9,logistic,59,0.8
2354,4,200,0.9,logistic,59,0.7982261640798226
2355,5,200,0.9,logistic,59,0.8377777777777777
2356,6,200,0.9,logistic,59,0.8226164079822617
2357,7,200,0.9,logistic,59,0.8111111111111111
2358,8,200,0.9,logistic,59,0.8314855875831486
2359,9,200,0.9,logistic,59,0.86
2360,0,300,0,logistic,1,0.5144124168514412
2361,1,300,0,logistic,1,0.5088888888888888
2362,2,300,0,logistic,1,0.5144124168514412
2363,3,300,0,logistic,1,0.5088888888888888
2364,4,300,0,logistic,1,0.5033259423503326
2365,5,300,0,logistic,1,0.52
2366,6,300,0,logistic,1,0.5121951219512195
2367,7,300,0,logistic,1,0.5111111111111111
2368,8,300,0,logistic,1,0.5077605321507761
2369,9,300,0,logistic,1,0.5155555555555555
2370,0,300,0,logistic,2,0.549889135254989
2371,1,300,0,logistic,2,0.5533333333333333
2372,2,300,0,logistic,2,0.5476718403547672
2373,3,300,0,logistic,2,0.5422222222222223
2374,4,300,0,logistic,2,0.5521064301552107
2375,5,300,0,logistic,2,0.5422222222222223
2376,6,300,0,logistic,2,0.5543237250554324
2377,7,300,0,logistic,2,0.5466666666666666
2378,8,300,0,logistic,2,0.5454545454545454
2379,9,300,0,logistic,2,0.5511111111111111
2380,0,300,0,logistic,3,0.5875831485587583
2381,1,300,0,logistic,3,0.5488888888888889
2382,2,300,0,logistic,3,0.5875831485587583
2383,3,300,0,logistic,3,0.5866666666666667
2384,4,300,0,logistic,3,0.5898004434589801
2385,5,300,0,logistic,3,0.5888888888888889
2386,6,300,0,logistic,3,0.5853658536585366
2387,7,300,0,logistic,3,0.5933333333333334
2388,8,300,0,logistic,3,0.5942350332594235
2389,9,300,0,logistic,3,0.5844444444444444
2390,0,300,0,logistic,4,0.6274944567627494
2391,1,300,0,logistic,4,0.6177777777777778
2392,2,300,0,logistic,4,0.6252771618625277
2393,3,300,0,logistic,4,0.6177777777777778
2394,4,300,0,logistic,4,0.6008869179600886
2395,5,300,0,logistic,4,0.6266666666666667
2396,6,300,0,logistic,4,0.6164079822616408
2397,7,300,0,logistic,4,0.5933333333333334
2398,8,300,0,logistic,4,0.6075388026607539
2399,9,300,0,logistic,4,0.56
2400,0,300,0,logistic,5,0.647450110864745
2401,1,300,0,logistic,5,0.6111111111111112
2402,2,300,0,logistic,5,0.6208425720620843
2403,3,300,0,logistic,5,0.6511111111111111
2404,4,300,0,logistic,5,0.6252771618625277
2405,5,300,0,logistic,5,0.6444444444444445
2406,6,300,0,logistic,5,0.6385809312638581
2407,7,300,0,logistic,5,0.6444444444444445
2408,8,300,0,logistic,5,0.6186252771618626
2409,9,300,0,logistic,5,0.6511111111111111
2410,0,300,0,logistic,6,0.6518847006651884
2411,1,300,0,logistic,6,0.6177777777777778
2412,2,300,0,logistic,6,0.6430155210643016
2413,3,300,0,logistic,6,0.6488888888888888
2414,4,300,0,logistic,6,0.6363636363636364
2415,5,300,0,logistic,6,0.6311111111111111
2416,6,300,0,logistic,6,0.6696230598669624
2417,7,300,0,logistic,6,0.6266666666666667
2418,8,300,0,logistic,6,0.6496674057649667
2419,9,300,0,logistic,6,0.6133333333333333
2420,0,300,0,logistic,7,0.6829268292682927
2421,1,300,0,logistic,7,0.6622222222222223
2422,2,300,0,logistic,7,0.6430155210643016
2423,3,300,0,logistic,7,0.6955555555555556
2424,4,300,0,logistic,7,0.6718403547671841
2425,5,300,0,logistic,7,0.6733333333333333
2426,6,300,0,logistic,7,0.6541019955654102
2427,7,300,0,logistic,7,0.6755555555555556
2428,8,300,0,logistic,7,0.656319290465632
2429,9,300,0,logistic,7,0.6711111111111111
2430,0,300,0,logistic,8,0.6895787139689579
2431,1,300,0,logistic,8,0.6777777777777778
2432,2,300,0,logistic,8,0.6895787139689579
2433,3,300,0,logistic,8,0.6733333333333333
2434,4,300,0,logistic,8,0.7028824833702882
2435,5,300,0,logistic,8,0.6844444444444444
2436,6,300,0,logistic,8,0.6718403547671841
2437,7,300,0,logistic,8,0.7022222222222222
2438,8,300,0,logistic,8,0.6762749445676275
2439,9,300,0,logistic,8,0.7177777777777777
2440,0,300,0,logistic,9,0.7228381374722838
2441,1,300,0,logistic,9,0.7444444444444445
2442,2,300,0,logistic,9,0.738359201773836
2443,3,300,0,logistic,9,0.7466666666666667
2444,4,300,0,logistic,9,0.7272727272727273
2445,5,300,0,logistic,9,0.7488888888888889
2446,6,300,0,logistic,9,0.720620842572062
2447,7,300,0,logistic,9,0.7511111111111111
2448,8,300,0,logistic,9,0.7361419068736141
2449,9,300,0,logistic,9,0.7355555555555555
2450,0,300,0,logistic,10,0.7605321507760532
2451,1,300,0,logistic,10,0.7488888888888889
2452,2,300,0,logistic,10,0.7605321507760532
2453,3,300,0,logistic,10,0.74
2454,4,300,0,logistic,10,0.7671840354767184
2455,5,300,0,logistic,10,0.74
2456,6,300,0,logistic,10,0.7494456762749445
2457,7,300,0,logistic,10,0.7577777777777778
2458,8,300,0,logistic,10,0.7649667405764967
2459,9,300,0,logistic,10,0.7555555555555555
2460,0,300,0,logistic,11,0.7494456762749445
2461,1,300,0,logistic,11,0.7666666666666667
2462,2,300,0,logistic,11,0.7339246119733924
2463,3,300,0,logistic,11,0.7622222222222222
2464,4,300,0,logistic,11,0.7605321507760532
2465,5,300,0,logistic,11,0.7422222222222222
2466,6,300,0,logistic,11,0.7738359201773836
2467,7,300,0,logistic,11,0.7511111111111111
2468,8,300,0,logistic,11,0.7450110864745011
2469,9,300,0,logistic,11,0.7577777777777778
2470,0,300,0,logistic,12,0.7450110864745011
2471,1,300,0,logistic,12,0.7888888888888889
2472,2,300,0,logistic,12,0.7716186252771619
2473,3,300,0,logistic,12,0.7577777777777778
2474,4,300,0,logistic,12,0.7694013303769401
2475,5,300,0,logistic,12,0.7866666666666666
2476,6,300,0,logistic,12,0.7760532150776053
2477,7,300,0,logistic,12,0.7644444444444445
2478,8,300,0,logistic,12,0.7649667405764967
2479,9,300,0,logistic,12,0.7777777777777778
2480,0,300,0,logistic,13,0.7716186252771619
2481,1,300,0,logistic,13,0.8044444444444444
2482,2,300,0,logistic,13,0.7893569844789357
2483,3,300,0,logistic,13,0.8044444444444444
2484,4,300,0,logistic,13,0.7937915742793792
2485,5,300,0,logistic,13,0.7777777777777778
2486,6,300,0,logistic,13,0.7893569844789357
2487,7,300,0,logistic,13,0.7955555555555556
2488,8,300,0,logistic,13,0.7937915742793792
2489,9,300,0,logistic,13,0.8088888888888889
2490,0,300,0,logistic,14,0.8004434589800443
2491,1,300,0,logistic,14,0.7777777777777778
2492,2,300,0,logistic,14,0.7871396895787139
2493,3,300,0,logistic,14,0.7844444444444445
2494,4,300,0,logistic,14,0.7738359201773836
2495,5,300,0,logistic,14,0.8066666666666666
2496,6,300,0,logistic,14,0.802660753880266
2497,7,300,0,logistic,14,0.8133333333333334
2498,8,300,0,logistic,14,0.7937915742793792
2499,9,300,0,logistic,14,0.8133333333333334
2500,0,300,0,logistic,15,0.7804878048780488
2501,1,300,0,logistic,15,0.7644444444444445
2502,2,300,0,logistic,15,0.7849223946784922
2503,3,300,0,logistic,15,0.7955555555555556
2504,4,300,0,logistic,15,0.7760532150776053
2505,5,300,0,logistic,15,0.7844444444444445
2506,6,300,0,logistic,15,0.7893569844789357
2507,7,300,0,logistic,15,0.7822222222222223
2508,8,300,0,logistic,15,0.8048780487804879
2509,9,300,0,logistic,15,0.7688888888888888
2510,0,300,0,logistic,16,0.7849223946784922
2511,1,300,0,logistic,16,0.8
2512,2,300,0,logistic,16,0.7716186252771619
2513,3,300,0,logistic,16,0.7977777777777778
2514,4,300,0,logistic,16,0.802660753880266
2515,5,300,0,logistic,16,0.7711111111111111
2516,6,300,0,logistic,16,0.8004434589800443
2517,7,300,0,logistic,16,0.7977777777777778
2518,8,300,0,logistic,16,0.7871396895787139
2519,9,300,0,logistic,16,0.7844444444444445
2520,0,300,0,logistic,17,0.8159645232815964
2521,1,300,0,logistic,17,0.7666666666666667
2522,2,300,0,logistic,17,0.7871396895787139
2523,3,300,0,logistic,17,0.7844444444444445
2524,4,300,0,logistic,17,0.8004434589800443
2525,5,300,0,logistic,17,0.7911111111111111
2526,6,300,0,logistic,17,0.7937915742793792
2527,7,300,0,logistic,17,0.7933333333333333
2528,8,300,0,logistic,17,0.8070953436807096
2529,9,300,0,logistic,17,0.7688888888888888
2530,0,300,0,logistic,18,0.8093126385809313
2531,1,300,0,logistic,18,0.7622222222222222
2532,2,300,0,logistic,18,0.7716186252771619
2533,3,300,0,logistic,18,0.8022222222222222
2534,4,300,0,logistic,18,0.7694013303769401
2535,5,300,0,logistic,18,0.8111111111111111
2536,6,300,0,logistic,18,0.7760532150776053
2537,7,300,0,logistic,18,0.7711111111111111
2538,8,300,0,logistic,18,0.7804878048780488
2539,9,300,0,logistic,18,0.78
2540,0,300,0,logistic,19,0.8070953436807096
2541,1,300,0,logistic,19,0.7755555555555556
2542,2,300,0,logistic,19,0.8181818181818182
2543,3,300,0,logistic,19,0.7755555555555556
2544,4,300,0,logistic,19,0.7804878048780488
2545,5,300,0,logistic,19,0.8044444444444444
2546,6,300,0,logistic,19,0.7982261640798226
2547,7,300,0,logistic,19,0.7933333333333333
2548,8,300,0,logistic,19,0.7804878048780488
2549,9,300,0,logistic,19,0.8111111111111111
2550,0,300,0,logistic,20,0.7915742793791575
2551,1,300,0,logistic,20,0.8155555555555556
2552,2,300,0,logistic,20,0.7605321507760532
2553,3,300,0,logistic,20,0.7888888888888889
2554,4,300,0,logistic,20,0.7782705099778271
2555,5,300,0,logistic,20,0.7977777777777778
2556,6,300,0,logistic,20,0.7760532150776053
2557,7,300,0,logistic,20,0.8155555555555556
2558,8,300,0,logistic,20,0.8070953436807096
2559,9,300,0,logistic,20,0.7844444444444445
2560,0,300,0,logistic,21,0.7915742793791575
2561,1,300,0,logistic,21,0.8266666666666667
2562,2,300,0,logistic,21,0.7716186252771619
2563,3,300,0,logistic,21,0.7911111111111111
2564,4,300,0,logistic,21,0.7871396895787139
2565,5,300,0,logistic,21,0.7844444444444445
2566,6,300,0,logistic,21,0.7716186252771619
2567,7,300,0,logistic,21,0.8377777777777777
2568,8,300,0,logistic,21,0.7960088691796009
2569,9,300,0,logistic,21,0.7933333333333333
2570,0,300,0,logistic,22,0.8093126385809313
2571,1,300,0,logistic,22,0.7777777777777778
2572,2,300,0,logistic,22,0.7671840354767184
2573,3,300,0,logistic,22,0.7866666666666666
2574,4,300,0,logistic,22,0.8070953436807096
2575,5,300,0,logistic,22,0.7844444444444445
2576,6,300,0,logistic,22,0.7915742793791575
2577,7,300,0,logistic,22,0.7911111111111111
2578,8,300,0,logistic,22,0.8226164079822617
2579,9,300,0,logistic,22,0.7711111111111111
2580,0,300,0,logistic,23,0.7871396895787139
2581,1,300,0,logistic,23,0.8
2582,2,300,0,logistic,23,0.7849223946784922
2583,3,300,0,logistic,23,0.8
2584,4,300,0,logistic,23,0.7937915742793792
2585,5,300,0,logistic,23,0.7822222222222223
2586,6,300,0,logistic,23,0.802660753880266
2587,7,300,0,logistic,23,0.7511111111111111
2588,8,300,0,logistic,23,0.811529933481153
2589,9,300,0,logistic,23,0.8088888888888889
2590,0,300,0,logistic,24,0.7937915742793792
2591,1,300,0,logistic,24,0.7888888888888889
2592,2,300,0,logistic,24,0.802660753880266
2593,3,300,0,logistic,24,0.7955555555555556
2594,4,300,0,logistic,24,0.7716186252771619
2595,5,300,0,logistic,24,0.78
2596,6,300,0,logistic,24,0.8070953436807096
2597,7,300,0,logistic,24,0.7688888888888888
2598,8,300,0,logistic,24,0.7738359201773836
2599,9,300,0,logistic,24,0.8
2600,0,300,0,logistic,25,0.7738359201773836
2601,1,300,0,logistic,25,0.7933333333333333
2602,2,300,0,logistic,25,0.7871396895787139
2603,3,300,0,logistic,25,0.7777777777777778
2604,4,300,0,logistic,25,0.7937915742793792
2605,5,300,0,logistic,25,0.8133333333333334
2606,6,300,0,logistic,25,0.7827050997782705
2607,7,300,0,logistic,25,0.7933333333333333
2608,8,300,0,logistic,25,0.8004434589800443
2609,9,300,0,logistic,25,0.8066666666666666
2610,0,300,0,logistic,26,0.7782705099778271
2611,1,300,0,logistic,26,0.7822222222222223
2612,2,300,0,logistic,26,0.8004434589800443
2613,3,300,0,logistic,26,0.7955555555555556
2614,4,300,0,logistic,26,0.7671840354767184
2615,5,300,0,logistic,26,0.8111111111111111
2616,6,300,0,logistic,26,0.7871396895787139
2617,7,300,0,logistic,26,0.8222222222222222
2618,8,300,0,logistic,26,0.7937915742793792
2619,9,300,0,logistic,26,0.7844444444444445
2620,0,300,0,logistic,27,0.8048780487804879
2621,1,300,0,logistic,27,0.7844444444444445
2622,2,300,0,logistic,27,0.8004434589800443
2623,3,300,0,logistic,27,0.7933333333333333
2624,4,300,0,logistic,27,0.7937915742793792
2625,5,300,0,logistic,27,0.8
2626,6,300,0,logistic,27,0.7982261640798226
2627,7,300,0,logistic,27,0.7555555555555555
2628,8,300,0,logistic,27,0.7738359201773836
2629,9,300,0,logistic,27,0.8066666666666666
2630,0,300,0,logistic,28,0.8004434589800443
2631,1,300,0,logistic,28,0.7911111111111111
2632,2,300,0,logistic,28,0.7849223946784922
2633,3,300,0,logistic,28,0.7866666666666666
2634,4,300,0,logistic,28,0.7960088691796009
2635,5,300,0,logistic,28,0.8
2636,6,300,0,logistic,28,0.7893569844789357
2637,7,300,0,logistic,28,0.7977777777777778
2638,8,300,0,logistic,28,0.8270509977827051
2639,9,300,0,logistic,28,0.8133333333333334
2640,0,300,0,logistic,29,0.835920177383592
2641,1,300,0,logistic,29,0.7644444444444445
2642,2,300,0,logistic,29,0.7960088691796009
2643,3,300,0,logistic,29,0.7933333333333333
2644,4,300,0,logistic,29,0.8070953436807096
2645,5,300,0,logistic,29,0.8022222222222222
2646,6,300,0,logistic,29,0.8137472283813747
2647,7,300,0,logistic,29,0.7888888888888889
2648,8,300,0,logistic,29,0.811529933481153
2649,9,300,0,logistic,29,0.8155555555555556
2650,0,300,0,logistic,30,0.7960088691796009
2651,1,300,0,logistic,30,0.8022222222222222
2652,2,300,0,logistic,30,0.8004434589800443
2653,3,300,0,logistic,30,0.8022222222222222
2654,4,300,0,logistic,30,0.8226164079822617
2655,5,300,0,logistic,30,0.8066666666666666
2656,6,300,0,logistic,30,0.7982261640798226
2657,7,300,0,logistic,30,0.7888888888888889
2658,8,300,0,logistic,30,0.8270509977827051
2659,9,300,0,logistic,30,0.8155555555555556
2660,0,300,0,logistic,31,0.8004434589800443
2661,1,300,0,logistic,31,0.7911111111111111
2662,2,300,0,logistic,31,0.8248337028824834
2663,3,300,0,logistic,31,0.7977777777777778
2664,4,300,0,logistic,31,0.7937915742793792
2665,5,300,0,logistic,31,0.78
2666,6,300,0,logistic,31,0.8093126385809313
2667,7,300,0,logistic,31,0.8044444444444444
2668,8,300,0,logistic,31,0.7982261640798226
2669,9,300,0,logistic,31,0.7888888888888889
2670,0,300,0,logistic,32,0.8004434589800443
2671,1,300,0,logistic,32,0.78
2672,2,300,0,logistic,32,0.8048780487804879
2673,3,300,0,logistic,32,0.82
2674,4,300,0,logistic,32,0.8181818181818182
2675,5,300,0,logistic,32,0.8044444444444444
2676,6,300,0,logistic,32,0.7804878048780488
2677,7,300,0,logistic,32,0.8
2678,8,300,0,logistic,32,0.8070953436807096
2679,9,300,0,logistic,32,0.7955555555555556
2680,0,300,0,logistic,33,0.8048780487804879
2681,1,300,0,logistic,33,0.8
2682,2,300,0,logistic,33,0.7915742793791575
2683,3,300,0,logistic,33,0.8111111111111111
2684,4,300,0,logistic,33,0.8270509977827051
2685,5,300,0,logistic,33,0.8066666666666666
2686,6,300,0,logistic,33,0.7450110864745011
2687,7,300,0,logistic,33,0.8155555555555556
2688,8,300,0,logistic,33,0.7937915742793792
2689,9,300,0,logistic,33,0.7911111111111111
2690,0,300,0,logistic,34,0.7960088691796009
2691,1,300,0,logistic,34,0.8266666666666667
2692,2,300,0,logistic,34,0.8203991130820399
2693,3,300,0,logistic,34,0.8022222222222222
2694,4,300,0,logistic,34,0.7871396895787139
2695,5,300,0,logistic,34,0.8
2696,6,300,0,logistic,34,0.7937915742793792
2697,7,300,0,logistic,34,0.8022222222222222
2698,8,300,0,logistic,34,0.8093126385809313
2699,9,300,0,logistic,34,0.82
2700,0,300,0,logistic,35,0.8070953436807096
2701,1,300,0,logistic,35,0.8044444444444444
2702,2,300,0,logistic,35,0.7937915742793792
2703,3,300,0,logistic,35,0.7955555555555556
2704,4,300,0,logistic,35,0.7937915742793792
2705,5,300,0,logistic,35,0.8155555555555556
2706,6,300,0,logistic,35,0.8048780487804879
2707,7,300,0,logistic,35,0.7777777777777778
2708,8,300,0,logistic,35,0.7982261640798226
2709,9,300,0,logistic,35,0.8
2710,0,300,0,logistic,36,0.8314855875831486
2711,1,300,0,logistic,36,0.8155555555555556
2712,2,300,0,logistic,36,0.7960088691796009
2713,3,300,0,logistic,36,0.8066666666666666
2714,4,300,0,logistic,36,0.802660753880266
2715,5,300,0,logistic,36,0.8022222222222222
2716,6,300,0,logistic,36,0.8203991130820399
2717,7,300,0,logistic,36,0.7955555555555556
2718,8,300,0,logistic,36,0.8070953436807096
2719,9,300,0,logistic,36,0.7888888888888889
2720,0,300,0,logistic,37,0.8070953436807096
2721,1,300,0,logistic,37,0.8444444444444444
2722,2,300,0,logistic,37,0.8093126385809313
2723,3,300,0,logistic,37,0.8288888888888889
2724,4,300,0,logistic,37,0.7893569844789357
2725,5,300,0,logistic,37,0.8111111111111111
2726,6,300,0,logistic,37,0.8159645232815964
2727,7,300,0,logistic,37,0.8088888888888889
2728,8,300,0,logistic,37,0.8314855875831486
2729,9,300,0,logistic,37,0.7911111111111111
2730,0,300,0,logistic,38,0.7937915742793792
2731,1,300,0,logistic,38,0.7955555555555556
2732,2,300,0,logistic,38,0.8248337028824834
2733,3,300,0,logistic,38,0.8088888888888889
2734,4,300,0,logistic,38,0.8403547671840355
2735,5,300,0,logistic,38,0.8133333333333334
2736,6,300,0,logistic,38,0.8048780487804879
2737,7,300,0,logistic,38,0.8155555555555556
2738,8,300,0,logistic,38,0.7960088691796009
2739,9,300,0,logistic,38,0.8044444444444444
2740,0,300,0,logistic,39,0.8181818181818182
2741,1,300,0,logistic,39,0.8244444444444444
2742,2,300,0,logistic,39,0.8248337028824834
2743,3,300,0,logistic,39,0.8111111111111111
2744,4,300,0,logistic,39,0.7893569844789357
2745,5,300,0,logistic,39,0.7666666666666667
2746,6,300,0,logistic,39,0.8137472283813747
2747,7,300,0,logistic,39,0.8222222222222222
2748,8,300,0,logistic,39,0.7893569844789357
2749,9,300,0,logistic,39,0.8333333333333334
2750,0,300,0,logistic,40,0.8248337028824834
2751,1,300,0,logistic,40,0.8222222222222222
2752,2,300,0,logistic,40,0.8070953436807096
2753,3,300,0,logistic,40,0.8133333333333334
2754,4,300,0,logistic,40,0.811529933481153
2755,5,300,0,logistic,40,0.8355555555555556
2756,6,300,0,logistic,40,0.7937915742793792
2757,7,300,0,logistic,40,0.7977777777777778
2758,8,300,0,logistic,40,0.8048780487804879
2759,9,300,0,logistic,40,0.8222222222222222
2760,0,300,0,logistic,41,0.8248337028824834
2761,1,300,0,logistic,41,0.8266666666666667
2762,2,300,0,logistic,41,0.844789356984479
2763,3,300,0,logistic,41,0.8355555555555556
2764,4,300,0,logistic,41,0.8159645232815964
2765,5,300,0,logistic,41,0.8177777777777778
2766,6,300,0,logistic,41,0.7982261640798226
2767,7,300,0,logistic,41,0.7866666666666666
2768,8,300,0,logistic,41,0.8093126385809313
2769,9,300,0,logistic,41,0.7977777777777778
2770,0,300,0,logistic,42,0.8004434589800443
2771,1,300,0,logistic,42,0.8244444444444444
2772,2,300,0,logistic,42,0.8004434589800443
2773,3,300,0,logistic,42,0.7977777777777778
2774,4,300,0,logistic,42,0.8292682926829268
2775,5,300,0,logistic,42,0.7866666666666666
2776,6,300,0,logistic,42,0.7915742793791575
2777,7,300,0,logistic,42,0.8177777777777778
2778,8,300,0,logistic,42,0.7804878048780488
2779,9,300,0,logistic,42,0.8066666666666666
2780,0,300,0,logistic,43,0.8248337028824834
2781,1,300,0,logistic,43,0.8066666666666666
2782,2,300,0,logistic,43,0.8070953436807096
2783,3,300,0,logistic,43,0.8133333333333334
2784,4,300,0,logistic,43,0.8314855875831486
2785,5,300,0,logistic,43,0.7844444444444445
2786,6,300,0,logistic,43,0.8203991130820399
2787,7,300,0,logistic,43,0.8133333333333334
2788,8,300,0,logistic,43,0.7915742793791575
2789,9,300,0,logistic,43,0.8088888888888889
2790,0,300,0,logistic,44,0.8048780487804879
2791,1,300,0,logistic,44,0.8
2792,2,300,0,logistic,44,0.8470066518847007
2793,3,300,0,logistic,44,0.8
2794,4,300,0,logistic,44,0.8226164079822617
2795,5,300,0,logistic,44,0.8177777777777778
2796,6,300,0,logistic,44,0.8159645232815964
2797,7,300,0,logistic,44,0.7955555555555556
2798,8,300,0,logistic,44,0.8070953436807096
2799,9,300,0,logistic,44,0.8266666666666667
2800,0,300,0,logistic,45,0.8203991130820399
2801,1,300,0,logistic,45,0.82
2802,2,300,0,logistic,45,0.8248337028824834
2803,3,300,0,logistic,45,0.8244444444444444
2804,4,300,0,logistic,45,0.8536585365853658
2805,5,300,0,logistic,45,0.8155555555555556
2806,6,300,0,logistic,45,0.7871396895787139
2807,7,300,0,logistic,45,0.8333333333333334
2808,8,300,0,logistic,45,0.8292682926829268
2809,9,300,0,logistic,45,0.7755555555555556
2810,0,300,0,logistic,46,0.8403547671840355
2811,1,300,0,logistic,46,0.7977777777777778
2812,2,300,0,logistic,46,0.8314855875831486
2813,3,300,0,logistic,46,0.7977777777777778
2814,4,300,0,logistic,46,0.8381374722838137
2815,5,300,0,logistic,46,0.8133333333333334
2816,6,300,0,logistic,46,0.8381374722838137
2817,7,300,0,logistic,46,0.8111111111111111
2818,8,300,0,logistic,46,0.8093126385809313
2819,9,300,0,logistic,46,0.8333333333333334
2820,0,300,0,logistic,47,0.8381374722838137
2821,1,300,0,logistic,47,0.8311111111111111
2822,2,300,0,logistic,47,0.8470066518847007
2823,3,300,0,logistic,47,0.8088888888888889
2824,4,300,0,logistic,47,0.8226164079822617
2825,5,300,0,logistic,47,0.8244444444444444
2826,6,300,0,logistic,47,0.8381374722838137
2827,7,300,0,logistic,47,0.8266666666666667
2828,8,300,0,logistic,47,0.8270509977827051
2829,9,300,0,logistic,47,0.8133333333333334
2830,0,300,0,logistic,48,0.8580931263858093
2831,1,300,0,logistic,48,0.8422222222222222
2832,2,300,0,logistic,48,0.8514412416851441
2833,3,300,0,logistic,48,0.8288888888888889
2834,4,300,0,logistic,48,0.8181818181818182
2835,5,300,0,logistic,48,0.8244444444444444
2836,6,300,0,logistic,48,0.8337028824833703
2837,7,300,0,logistic,48,0.8533333333333334
2838,8,300,0,logistic,48,0.8425720620842572
2839,9,300,0,logistic,48,0.8
2840,0,300,0,logistic,49,0.8580931263858093
2841,1,300,0,logistic,49,0.8377777777777777
2842,2,300,0,logistic,49,0.8337028824833703
2843,3,300,0,logistic,49,0.82
2844,4,300,0,logistic,49,0.8270509977827051
2845,5,300,0,logistic,49,0.8288888888888889
2846,6,300,0,logistic,49,0.802660753880266
2847,7,300,0,logistic,49,0.8333333333333334
2848,8,300,0,logistic,49,0.8337028824833703
2849,9,300,0,logistic,49,0.8044444444444444
2850,0,300,0,logistic,50,0.8314855875831486
2851,1,300,0,logistic,50,0.8444444444444444
2852,2,300,0,logistic,50,0.8248337028824834
2853,3,300,0,logistic,50,0.8266666666666667
2854,4,300,0,logistic,50,0.8137472283813747
2855,5,300,0,logistic,50,0.8355555555555556
2856,6,300,0,logistic,50,0.8292682926829268
2857,7,300,0,logistic,50,0.8511111111111112
2858,8,300,0,logistic,50,0.835920177383592
2859,9,300,0,logistic,50,0.8244444444444444
2860,0,300,0,logistic,51,0.8625277161862528
2861,1,300,0,logistic,51,0.8266666666666667
2862,2,300,0,logistic,51,0.8181818181818182
2863,3,300,0,logistic,51,0.8044444444444444
2864,4,300,0,logistic,51,0.8337028824833703
2865,5,300,0,logistic,51,0.8111111111111111
2866,6,300,0,logistic,51,0.8226164079822617
2867,7,300,0,logistic,51,0.8422222222222222
2868,8,300,0,logistic,51,0.8337028824833703
2869,9,300,0,logistic,51,0.8022222222222222
2870,0,300,0,logistic,52,0.8425720620842572
2871,1,300,0,logistic,52,0.82
2872,2,300,0,logistic,52,0.8647450110864745
2873,3,300,0,logistic,52,0.8355555555555556
2874,4,300,0,logistic,52,0.8492239467849224
2875,5,300,0,logistic,52,0.8111111111111111
2876,6,300,0,logistic,52,0.8159645232815964
2877,7,300,0,logistic,52,0.8333333333333334
2878,8,300,0,logistic,52,0.8203991130820399
2879,9,300,0,logistic,52,0.8422222222222222
2880,0,300,0,logistic,53,0.8203991130820399
2881,1,300,0,logistic,53,0.8311111111111111
2882,2,300,0,logistic,53,0.8536585365853658
